Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,ISSN,ISBN,CODEN,Document Type,Publication Stage,Open Access,Source,EID
"Ojo-Igbinoba M.E.","57221031902;","Characteristics and attitudes of the clientele of a state central branch library - benin city, nigeria",1993,"Public Library Quarterly","13","1",,"29","45",,,"10.1300/J118v13n01_05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953981395&doi=10.1300%2fJ118v13n01_05&partnerID=40&md5=0e3c6454b86cb1b7fbbd47442d3c1b5e","Bendel State University, Ekpoma, Bendel, Nigeria","Ojo-Igbinoba, M.E., Bendel State University, Ekpoma, Bendel, Nigeria","It is assumed that the clientele of this library are students and workers. What are their perceptions of library service? Are the services vital to them? An understanding of the library clientele’s attitudes on such and more matters is vital t the profession and for Ule growth and development of public library servlce. It is postulated that public libraries should assume newer roles with active participation in national development. The results of a user survey are discussed Solutions are suggested for the problems the survey brings out. It is further recommended that the public library should set up information and referral services to enhance the awareness of public library services, especially its in- formational function. © 1993 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953981395
"Sandlian P.","6507342772;","Designing a children’s library: A review",1993,"Public Library Quarterly","13","1",,"17","26",,,"10.1300/J118v13n01_03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953976756&doi=10.1300%2fJ118v13n01_03&partnerID=40&md5=42bfa6a0160702ba08ce020f21d01333","Children’s Library, Denver Central Library, Denver, CO, 80203-2165, United States","Sandlian, P., Children’s Library, Denver Central Library, Denver, CO, 80203-2165, United States","The new Central Library of Ule Denver Public Library is scheduled to open mid-year 1995. The design has been guided by a team of architects headed by Michael Graves of Princeton, New Jersey, in collaboration with Klipp Partnership of Denver. The Children’s Library will be one of the focal points of the building. Library staff, children arents,'and architects have worked together to create a remarkable children’s Library. © 1993 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953976756
"Waters R.L.","25633419200;","Editorial",1993,"Public Library Quarterly","13","1",,"1","3",,,"10.1300/J118v13n01_01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953974714&doi=10.1300%2fJ118v13n01_01&partnerID=40&md5=9210a0cd636b6064419a356a43bda06a","United States","Waters, R.L., United States",[No abstract available],,01616846,,,Editorial,"Final","",Scopus,2-s2.0-84953974714
"Marshall D.H.","57046196600;","For your reference collection? publications of interest",1993,"Public Library Quarterly","13","1",,"47","51",,,"10.1300/J118v13n01_06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953968930&doi=10.1300%2fJ118v13n01_06&partnerID=40&md5=395b9143fa0ce02b38e1e603f4529be1","HBW Associates Inc, Denton, TX, United States","Marshall, D.H., HBW Associates Inc, Denton, TX, United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953968930
"Brawner L.B.","6506519233;","Insurance and risk management for libraries",1993,"Public Library Quarterly","13","1",,"5","15",,2,"10.1300/J118v13n01_02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952640048&doi=10.1300%2fJ118v13n01_02&partnerID=40&md5=14316dbb351a77d5285f8a47f319f002","Metropolitan Library System, Oklahoma City, OK, 73102, United States","Brawner, L.B., Metropolitan Library System, Oklahoma City, OK, 73102, United States","Inswance for libraries is not a matter to take for granted. As explained in this survey article, there are a host of opportunities for the Library to sustain major damage and thus unexpected costs. Insurance is a way to prevent this from happening. Fire inswance, emors and omissions, fidelitity bonds, these matters and much more are discussed. In the fust of a two-part article, the author discusses the function of insurance, defines risk and its importance, and reviews the principal categories of insurance coverage for libraries. © 1993 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-79952640048
"Waters R.L.","25633419200;","Beginning next issue",1992,"Public Library Quarterly","12","4",,"87","",,,"10.1300/J118v12n04_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953994152&doi=10.1300%2fJ118v12n04_11&partnerID=40&md5=930df97309902a68d4f26174b53892b3","United States","Waters, R.L., United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953994152
"Waters B.A.","57046353400;","The spirituality of reading",1992,"Public Library Quarterly","12","4",,"25","27",,,"10.1300/J118v12n04_03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953986464&doi=10.1300%2fJ118v12n04_03&partnerID=40&md5=aa4200ca052e9fbc9497e99dd08c5138","First Presbyterian Church, Texarkana, AR, United States","Waters, B.A., First Presbyterian Church, Texarkana, AR, United States","Reading is an activity that can provide persons with the opportunity to experience the transcendent. Reading can become an act of intimacy when the reader is engrossed in a self-forgetrul way. Reading enables us to see the world as others see it. Readingregular reading-is not easy, it takes prepxation. It can enlarge our sensitivity toward others. Spirituality is about what we do with our life, about what we do with our freedom. Reading can engage our spirituality. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953986464
"Burgin R.","7006787997;","Public librarians and continuing education: A motivational study",1992,"Public Library Quarterly","12","4",,"29","41",,,"10.1300/J118v12n04_04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953975948&doi=10.1300%2fJ118v12n04_04&partnerID=40&md5=698994f06a50801d81fc4dc4d7d38daa","School of Library and Information Sciences, North Carolina Central University, Durham, NC, 27707, United States","Burgin, R., School of Library and Information Sciences, North Carolina Central University, Durham, NC, 27707, United States","The motivations of 395 public librarians to participate in continuing education events were compared with those of 222 respondents from other types of libraries. Public librarians gave three of the four motivators significantly higher mean ratings than did respondents who worked in other types of libraries. However, most of the significant afferences between the respondents appear to be due primarily to the responses of the paraprofessional public librarians, who rated three motivators significantly higher than did the paraprofessional respondents from other types of libraries and who rated all four motivators significantly higher than did the public library respondents who had their master’s degree. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953975948
"Waters R.L.","25633419200;","Foundation giving again on the rise",1992,"Public Library Quarterly","12","4",,"61","64",,,"10.1300/J118v12n04_07","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953974744&doi=10.1300%2fJ118v12n04_07&partnerID=40&md5=175a292c4fe30d21fc7d89ee153f4621","United States","Waters, R.L., United States","Foundations increased their major giving in 1990 over 1989 by 44 percent. Major giving is defined as grants of $2.5 million or more. This article reviews research compiled by The Foundation Center on the patterns of U.S. foundations with respect to major giving. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953974744
"Waters R.L.","25633419200;","Editorial",1992,"Public Library Quarterly","12","4",,"1","3",,,"10.1300/J118v12n04_01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953973719&doi=10.1300%2fJ118v12n04_01&partnerID=40&md5=a6e4a65e9d9ab956a81a308ce7c2ab1c","United States","Waters, R.L., United States",[No abstract available],,01616846,,,Editorial,"Final","",Scopus,2-s2.0-84953973719
"Marshall D.","57046196600;","For your reference collection?: Publications of interest",1992,"Public Library Quarterly","12","4",,"57","60",,,"10.1300/J118v12n04_06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953970821&doi=10.1300%2fJ118v12n04_06&partnerID=40&md5=19daaf43b0b03819de68a53fd9834a4a","HBW Associates Inc, Denton, TX, 76201-5928, United States","Marshall, D., HBW Associates Inc, Denton, TX, 76201-5928, United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953970821
"Cart M.","16475386800;","Here there be sanctuary: The public library as refuge and retreat",1992,"Public Library Quarterly","12","4",,"5","23",,9,"10.1300/J118v12n04_02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862308484&doi=10.1300%2fJ118v12n04_02&partnerID=40&md5=f1e5287fa23acb0b4cbfdbc26e60c7e6","Library and Community Servicces, Beverly Hills, CA, United States","Cart, M., Library and Community Servicces, Beverly Hills, CA, United States","The author considers the role of the public library as a sanctuary in the context of changing socioeconomic and political conditions. He recalls finding sanctuary as a child in his small hometown public library and his first encounter, in the 1950’s, with the economically disadvantaged as patrons of Ulat library. He notes the economic and social forces which, beginning in the late 1960’s. produced a significant population of homeless Americans. Among these were the de-institutionalization movement, the economic expulsion of the poor from the housing market, the shrinking job market, and the rise of substance abuse. All of these phenomena, he suggests, have transformed the public library from a sanctuary to a shelter. In that context he discusses recent court cases centering around the first amendment guarantees of access for the homeless and disturbed to public libraries and recalls, anecdotally, his own experiences as library director in Beverly Hills, CA, with representatives of this growing population. Though not necessarily economically disadvantaged, both youth (particularly latchkey youth) and Ule elderly are similarly disenfranchised by society and become he special, de faco charges of the public library. Finally, the author discusses the changes in societal structure which revisions to immigration laws have introduced and concludes that the library must serve a new role of social cohesion in a time when much of the rest of society seem to be falling apart He challenges librarians to more pro-actively cooperate with other social and community agencies as advocates for the disadvantaged and to maintain Ule library as neutral enter for increasingly diverse communities, concluding that in Ulis way the public library can confinuc to play a vital role as a sanctuary and a refuge which is truly free (i.e., open) to all. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84862308484
"Wilkinson M.A., Wilkinson J.P.","7401695955;57212570330;","Larceny in the library: A question of human resource management?",1992,"Public Library Quarterly","12","4",,"43","55",,1,"10.1300/J118v12n04_05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67651215126&doi=10.1300%2fJ118v12n04_05&partnerID=40&md5=4db1f6445c002ca3b7f24a77f1654fb0","School of Library and Information Science, University of Western Ontario, London, ON, Canada; University of Toronto, Canada","Wilkinson, M.A., School of Library and Information Science, University of Western Ontario, London, ON, Canada; Wilkinson, J.P., University of Toronto, Canada","Administration and management in public libraries has traditionally been approached from an internal perspective-partitularly in the context of human resource management. Even recognizing that the public library operates within the purview of the law, it is possible to underestimate the power of this constraint upon library administrators and managers. This article describes empjrically the case of a seminar conducted to analyze a hypothetical case developed to illustrate legalities in human resource management. After analyzing the central legal problem inherent in the hypothetical case (which almost every seminar participant missed), the authors conclude by emphasizing the importance of breadth of vision to our professional lives in the public library context. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-67651215126
"Marshall D.H.","57046196600;","For your collection?: Publications of interest",1992,"Public Library Quarterly","12","3",,"45","48",,,"10.1300/J118v12n03_06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953991159&doi=10.1300%2fJ118v12n03_06&partnerID=40&md5=0e3c0118d17a510da4aec2c9ad857879","HBW Associates Inc, United States","Marshall, D.H., HBW Associates Inc, United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953991159
"Stephens A.K.","57193370883;","Continuing education for public library trustees: A report on one state’s activities with suggestions for program planners",1992,"Public Library Quarterly","12","3",,"17","27",,,"10.1300/J118v12n03_03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953986054&doi=10.1300%2fJ118v12n03_03&partnerID=40&md5=dd52e8f2f1a56f9636f52e133ccfa765","School of Library and Information Studies, University of Alabama, United States","Stephens, A.K., School of Library and Information Studies, University of Alabama, United States","Inspired by the ""Year of the Trustee"" celebration, the article reviews educational opportunities afforded trusteei during the last decade or so in one state, Alabama, and offers suggestions for those planning educational activities at the local, state, or regional level. Conferences and workshops conducted for Alabama trustees by the state library agency (APLS) during the 1980s am discussed briefly, results of a survey of Alabama trustee’s continuing education preferences am reported, and programs presented for trustees by the Alabama Library Association and the Southeastern Library Association during this period am listed as suggestions for program planners. After offering specific advice for those planning continuing education workshops, the article reports on workshops, videotapes, and speakers' kits available from ALTA, the American Library Trustee Association. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953986054
"Waters R.L.","25633419200;","Public library buildings and the american disabilities act: A review of recent publications",1992,"Public Library Quarterly","12","3",,"41","44",,,"10.1300/J118v12n03_05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953976767&doi=10.1300%2fJ118v12n03_05&partnerID=40&md5=10194bcde38089ac54db7bfdc7770f13","HBW Associates Inc, Denton, TX, 76201-5928, United States","Waters, R.L., HBW Associates Inc, Denton, TX, 76201-5928, United States","The American with Disabilities Act (ADA) became law in January, 1992. Six publications are reviewed here. The review deals principally with building accessibility issues contained in each publication. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953976767
"Waters R.L.","25633419200;","Editorial",1992,"Public Library Quarterly","12","3",,"1","2",,,"10.1300/J118v12n03_01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953975387&doi=10.1300%2fJ118v12n03_01&partnerID=40&md5=adfa00e9334de0c4aaf626861f9b4281","United States","Waters, R.L., United States",[No abstract available],,01616846,,,Editorial,"Final","",Scopus,2-s2.0-84953975387
"Greer R.C., Grover R.","7102828146;35602962700;","A bright future for small libraries",1992,"Public Library Quarterly","12","3",,"29","39",,1,"10.1300/J118v12n03_04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952520882&doi=10.1300%2fJ118v12n03_04&partnerID=40&md5=8edc8f0a50190a03827f6a437efea405","Emporia State University, Emporia, KS, 66801-5087, United States","Greer, R.C., Emporia State University, Emporia, KS, 66801-5087, United States; Grover, R., Emporia State University, Emporia, KS, 66801-5087, United States","Technology has had a profound impact on the value system of the library and information pmfessiom, on professional service, and on the role of small public libraries. Cumnt applications of information technologies compel a reassessment of the significance of the small library; moreover, the primary focus of professional status must shift from a preoccupation with murces- their scope and quantity-towad library and information system users and the extent of their satisfaction. Quality should be measured, not by the resources owned by a library, but by the degree to which a service provider is responsive to the needs of clientele. Responsiveness requires a careful analysis or diagnosis of information needs and the commitment to exploit networks, technologies end resources to satisfy those needs. Small libraries have a new and much more significant role in supporting the day to day processes of information transfer. Technology has empowered them to be in a position to provide quality service and to assume the role of leader in provision of information service. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84952520882
"Mason F.M.","57036617900;","Public libraries in the baltic countries: Problems of culture, democratization and technology",1992,"Public Library Quarterly","12","3",,"3","15",,1,"10.1300/J118v12n03_02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748168745&doi=10.1300%2fJ118v12n03_02&partnerID=40&md5=f8f7fbc15a4da42b71967112ad283362","F. Mason and Associates, Dallas, TX, 75209, United States","Mason, F.M., F. Mason and Associates, Dallas, TX, 75209, United States","The article explores the challenges public libraries in the newly emerging Baltic countries will face in attempting to modernize and change to reflect the mom open and permissive nature of their societies as they abandon the Soviet Union and its laws and culture. Libraries in the Baltic countries will face problems of building adequate library collections, of acquiring new technologies, and of defining their service missions in the presence of dynamic and rapidly changing social structures. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-33748168745
"Alemna A.A., Antwi I.K.","8901113300;8901113200;","Towards a re-interpretation of public library purpose in africa",1992,"Public Library Quarterly","12","3",,"49","58",,1,"10.1300/J118v12n03_07","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23444445776&doi=10.1300%2fJ118v12n03_07&partnerID=40&md5=26016d3b90ed359afcfc5552197d9922","Department of Library and Archival Studies, University of Ghana, Legon, Ghana; Abubakar Tafawa Balewa University, Legon, Nigeria","Alemna, A.A., Department of Library and Archival Studies, University of Ghana, Legon, Ghana; Antwi, I.K., Abubakar Tafawa Balewa University, Legon, Nigeria","This paper is of the view that public library services as they are presently, in Africa, have not changed very much from the service introduced by the colonial masters at the inception of these libraries. The libraries do not suit the needs of the people as they are mostly elitist institutions serving just a minority of the people in these countries. It is the view of the writers that this colonial mentality and parochial attitude towards service should change if public libraries have to make any impact in Afiica. New and improved services such as community libraries, cultural preservation and services for the visually handicapped are recommended. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-23444445776
"Shuman B.A.","57046458200;","The experience parlour: The next evolutionary step for the american public library?",1992,"Public Library Quarterly","12","2",,"35","51",,,"10.1300/J118v12n02_06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953986614&doi=10.1300%2fJ118v12n02_06&partnerID=40&md5=487d168d39d1358e62a966857d1e948b","Wayne State University, Detroit, MI, 48202, United States","Shuman, B.A., Wayne State University, Detroit, MI, 48202, United States","This is an exercise in library-related imagineering and futuring. Today’s public library confronts an uncertain array of possible fulures. This speculative scenario, presented visually, imagines the public library transformed into an ""experience parlour."" Through electronically programmed experiences, the patron is laken far beyond reading, vewing, and listening, using new forms of entertainment and instruclional media which permit total sensory involvement. So intense is this involvement that the user doesn't merely witness or observe the experience from the sidelines, but actually and actively lives it. While this scenario may seem unlikely or fanciful, history shows that much the same reception greeted the theoretical concepts of fhe airplane, the submarine, manned space flight, and even television. Of critical moment is not whether experience parlours are possible or feasible, but rather whether such a development is desirable as a future replacement for, or adjunct to, the traditional role of the public library. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953986614
"O'Brien P.M.","57005516200;","Accentuate the positive: Marketing our services, marketing for change",1992,"Public Library Quarterly","12","2",,"3","16",,1,"10.1300/J118v12n02_02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953984945&doi=10.1300%2fJ118v12n02_02&partnerID=40&md5=1309cf28ef9d61408a2dbceec1214b80","Dallas Public Library, United States","O'Brien, P.M., Dallas Public Library, United States","Public libraries must change if they are to be viable forces in the 21st Century. The printed word must cease being the primary informational resource provided by public libraries. Information accessed electronically must come to the forefront of the service delivery system. Marketing of services must be focused, positive, and keyed to the times. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953984945
"Neill S.D.","24796121200;","Why books?",1992,"Public Library Quarterly","12","2",,"19","28",,1,"10.1300/J118v12n02_04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953984548&doi=10.1300%2fJ118v12n02_04&partnerID=40&md5=7ce32b71a76b459065328efb58f5b60f","School of Library and Information Science, University of Western Ontario, Canada","Neill, S.D., School of Library and Information Science, University of Western Ontario, Canada","Libraries have always been book-oriented. Even now, as the need for information seems desparate, libraries remain bookoriented. The public library is feeling the pressure from forces who threaten its existence because it will not 'get into the information business and compete with the private sector."" Getting people to read books, helping people to find the books they want to read, these remain major roles of the public library. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953984548
"Forsyth J.","57046355900;","Introduction: Why books?",1992,"Public Library Quarterly","12","2",,"17","",,,"10.1300/J118v12n02_03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953980090&doi=10.1300%2fJ118v12n02_03&partnerID=40&md5=b044e9247c9f24e5136c66bc607bc807","Alberta Culture, United States","Forsyth, J., Alberta Culture, United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953980090
"Waters R.L.","25633419200;","Editorial",1992,"Public Library Quarterly","12","2",,"1","2",,,"10.1300/J118v12n02_01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953972829&doi=10.1300%2fJ118v12n02_01&partnerID=40&md5=13296f902964f0c8461a55a5135195b8","United States","Waters, R.L., United States",[No abstract available],,01616846,,,Editorial,"Final","",Scopus,2-s2.0-84953972829
"Marshall D.","57046196600;","For your reference collection?: Publications of interest",1992,"Public Library Quarterly","12","2",,"29","34",,,"10.1300/J118v12n02_05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953968252&doi=10.1300%2fJ118v12n02_05&partnerID=40&md5=e7b48dd96d99b40dc2ed5b307f25d2b5","HBW Associates Inc, Denton, TX, United States","Marshall, D., HBW Associates Inc, Denton, TX, United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953968252
"Rubin R.","7402109344;","The future of public library support staff",1992,"Public Library Quarterly","12","1",,"17","29",,1,"10.1300/J118v12n01_03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953991008&doi=10.1300%2fJ118v12n01_03&partnerID=40&md5=6d9f0e480fccd724ba701bfc7e3f529c","School of Library Science, Kent State University, Kent, OH, 44242, United States","Rubin, R., School of Library Science, Kent State University, Kent, OH, 44242, United States","Despite the importance of support staff to public libraries, as a group they have received relatively little attention in the library press or among library researchers. This article explores the forces within the profession and the forces in the general economy and laborforce that will shape the composition, character and size of this workforce as we reach the year 2000 and beyond. The implications for library management and recruibnent are discussed. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953991008
"Sgritta V.L.","57046661800;","Recruiting for stability",1992,"Public Library Quarterly","12","1",,"31","36",,,"10.1300/J118v12n01_04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953963211&doi=10.1300%2fJ118v12n01_04&partnerID=40&md5=ac2aa0c4404d3295fe22da9cb96670a9","Anaheim Public Library, Anaheim, CA, 92805, United States","Sgritta, V.L., Anaheim Public Library, Anaheim, CA, 92805, United States","The high turnover rate for non-professional staff is causing library managers to spend inordinate amounts of time filling and refilling the same posibons. Recruiting efforts need to move beyond the diminishing youlh segment and focus on Lhe burgeoning senior population. In addition to filling the void, older employees are bringing with them slability, consistency, and commitment. Libraries need to ready the workplace for seniors by examining attitudes, accommodating special needs, and actively recruiting. Changing demographics call for changing hiring practices. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953963211
"Waters R.L.","25633419200;","Editorial",1992,"Public Library Quarterly","12","1",,"1","2",,,"10.1300/J118v12n01_01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953957665&doi=10.1300%2fJ118v12n01_01&partnerID=40&md5=05c19582e06f4a16d1f941f03e07d044","United States","Waters, R.L., United States",[No abstract available],,01616846,,,Editorial,"Final","",Scopus,2-s2.0-84953957665
"Marshall D.","57046196600;","For your reference collection?: Publications of interest",1992,"Public Library Quarterly","12","1",,"37","39",,,"10.1300/J118v12n01_05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953947779&doi=10.1300%2fJ118v12n01_05&partnerID=40&md5=29045dccb945e6f288663897f430201a","HBW Associates Inc, United States","Marshall, D., HBW Associates Inc, United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953947779
"Wagner G.S.","7404372795;","Siting of public libraries: A semiotic analysis",1992,"Public Library Quarterly","12","1",,"3","16",,1,"10.1300/J118v12n01_02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67651217169&doi=10.1300%2fJ118v12n01_02&partnerID=40&md5=58f9260779a342013e272d5e22f69ebc","School of Information and Library Studies, Curtin University of Technology, Perth, WA, Australia","Wagner, G.S., School of Information and Library Studies, Curtin University of Technology, Perth, WA, Australia","The siting of a public library is a non-verbal communication process. Taking the example of Perlh metropolitan region, Western Auslralia, the siting of public libraries was examined by applying semiotic analysis. Semiotics by separating the expression (or the signifiers such as centralily and accessibilily of a site) from the content (or Ule signified-such as solidarity or lack of it) providcd the necessary research tools for this analysis. The findings indicate that the public face of public libraries (e.g., the siting) is constructed in the context of overlapping and contesling macropowers, i.e., the State (including he local government aulhorities) and Ule professional organizations. The conflicting messages of power versus solidarity as present themselves in siting need to be understood for the correction of any unwanted dysfunctional acts of communication in these agents of communication in society. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-67651217169
"Ip L.L.","57046581000;","Public library services to older pennsylvanians: A decade review",1992,"Public Library Quarterly","12","1",,"41","61",,3,"10.1300/J118v12n01_06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63549100407&doi=10.1300%2fJ118v12n01_06&partnerID=40&md5=3e3e3d6cbf1b06028f5a2b27314d0de3","College of Library Science, Clarion University of Pennsylvania, United States","Ip, L.L., College of Library Science, Clarion University of Pennsylvania, United States","The purpose of this study was to eslablish a profile of public library services to older people in Pennsylvania public libiaries. One hundred (N = 100) Pennsylvania public libraries, which included all (n = 50) Dislrict Library Centers/Headquarters of the state library system and 50 (n = 50) individual public libraries, were chosen to parlicipate in this study. A total of 65 (65%) survey questionnaires were collected by August 30 of 1989. Major findings of the study were the following: (1) Most respondents (66.15%) reported having appointed staff members for services to older people. (2) Only 4.6% of the responding libraries documented policy statements concerning library services for older people. (3) Only 27.69% of the respondenls initiated projects and programs exclusively for older people. (4) More than eighty percent (83.08%) of the respondents had one or more older volunteer workers. (5) Less than one-third (27.69%) of the Dislrict Library Centers/Headquarters of the state library system and individual public libraries received fmancial support from state and local government for services to older people during the past ten years. (6) Only 9.23% of the respondents had trained librarians for services to older people. (7) Most respondents (93.85%) provided facilities and equipment specifically for older people. It is suggested that public libraries in Pennsylvania should (1) actively request additional funds from parent institutions for services. © 1992 Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-63549100407
"Features Submission H.C.","56360472700;","News that may have escaped your attention until now",1991,"Public Library Quarterly","11","4",,"55","56",,,"10.1300/J118v11n04_08","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953991764&doi=10.1300%2fJ118v11n04_08&partnerID=40&md5=3f9380f27075366f7ab16c45bdf339f6","United States","Features Submission, H.C., United States",[No abstract available],,01616846,,,Article,"Final","",Scopus,2-s2.0-84953991764
"Ahmad N.","56855623100;","Collection development tools for media centres",1991,"Public Library Quarterly","11","4",,"29","41",,,"10.1300/J118v11n04_05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953978249&doi=10.1300%2fJ118v11n04_05&partnerID=40&md5=b8b1714a1cf9cee1ca1b0bc5760b8094","King Abdul Aziz University, Jeddah, Saudi Arabia","Ahmad, N., King Abdul Aziz University, Jeddah, Saudi Arabia","Media centres play a creditablc role in promoting the teaching and learning process in schools, colleges and institutes of higher education. Since there is a wide variety of media software available in the market, the knowledge to evaluate and choose the most appropriate one is desirable. This article discusses some of the media selection tools which include media reviewing journals, abstracts and the indexes. It can facilitate the selection of slide sets, videos and educational films as well as tapes. The latest catalogues of both the commercial and professional organisations are also discussed in detail. The media personnel particularly in the English speaking countries or where the languagc of instruction is English must stock all the notable media development tools described in this article. © Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953978249
"Shoham S.","7005262668;","The ecology of public library reference rooms",1991,"Public Library Quarterly","11","4",,"43","51",,2,"10.1300/J118v11n04_06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953970696&doi=10.1300%2fJ118v11n04_06&partnerID=40&md5=ed28430caade7581ea812f0047141949","Department of Information Studies and Librarianship, Bar-Ilan University, Israel","Shoham, S., Department of Information Studies and Librarianship, Bar-Ilan University, Israel","A study was done of the effects of the interior physical design on preferences and behavior of public library users. The research was conducted in reference rooms of urban public libraries, whose clients are not as homogenous a population as other libraries' clients, and includes many adolescents. The research tools were questionnaires that were filled in by users studying at the reference rooms, and observations that were made in order to build a behavioral map of these reference rooms users. A clear preference to choose seats in the peripheral parts of the library was revealed. The reasons given for seating preference were quiet, privacy, and ability to concentrate. Most of those who come alone tended to choose seats at an empty desk. Forty-four percent of those who came to study came with a friend(s) -a phenomenon that is common among adolescents. However, those who came accompanied also preferred hidden and peripheral seats. Therefore, there is a need for varied, separated, small study areas scattered through the reference room. Also, the differences between modular and fixed-function libraries were studied. No difference was found in seating preferences. However, differences appeared in the clients' perceptrons of the room space, in problems with noise and movement of people and in greater exposure of the clients in modular hbraries to other activities and services of the library. © Taylor & Francis Group, LLC.",,01616846,,,Article,"Final","",Scopus,2-s2.0-84953970696
